GDALT,NE,DNE,TR,DTR,UT1_UNIX,AZM,ELM,TIME,COR_NE
459.09,6.93626e+10,7.97639e+09,2.6623,0.4642,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,2.54027e+11
486.8,7.93724e+10,8.77599e+09,3.465,0.5638,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,3.54398e+11
514.58,6.81318e+10,9.61463e+09,3.187,0.675,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,2.85268e+11
544.8,4.83894e+10,9.25416e+09,1.3275,0.4477,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,1.12626e+11
575.43,7.26605e+10,1.11629e+10,3.3591,0.7792,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,3.16734e+11
606.62,5.09143e+10,1.16808e+10,2.0874,0.7522,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,1.57193e+11
639.85,5.27308e+10,1.2419e+10,2.2047,0.7682,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,1.68986e+11
671.63,2.56994e+10,2.44855e+09,4.5509,0.4348,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,1.42655e+11
706.48,3.42734e+10,1.51314e+10,0.9771,0.8876,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,6.77619e+10
742.28,3.2578e+10,3.14377e+09,8.0312,0.6904,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,2.94218e+11
764.05,3.06488e+10,3.17575e+10,0.1072,1.1652,1.5047e+09,359.45,30,2017-09-06 13:00:57.600,3.39344e+10
77,1e+09,9.99684e+06,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2e+09
82.22,2.43015e+10,7.67753e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.8603e+10
87.46,6.219e+10,2.46154e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.2438e+11
92.59,9.09306e+10,1.03113e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.81861e+11
98.05,1.3513e+11,1.76488e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2.7026e+11
101.61,1.54574e+11,2.42123e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.09148e+11
106.97,1.61322e+11,2.25004e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.22644e+11
114.09,1.65475e+11,2.51578e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.3095e+11
121,1.54456e+11,5.91705e+09,0.9749,0.0777,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.05035e+11
128.12,1.56007e+11,6.59542e+09,1.0435,0.0882,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.188e+11
135.24,1.60373e+11,6.93723e+09,1.1411,0.095,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.43375e+11
144.35,1.7538e+11,6.98068e+09,1.1629,0.0875,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.79329e+11
154.98,1.92558e+11,8.59189e+09,1.4003,0.1108,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.62197e+11
166.15,2.11535e+11,9.53578e+09,1.2638,0.1057,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.78873e+11
178.95,2.63686e+11,9.68592e+09,1.7244,0.1052,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,7.18386e+11
193.67,2.8816e+11,1.00485e+10,1.6821,0.0965,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,7.72874e+11
207.86,3.14524e+11,1.06699e+10,1.8383,0.1001,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,8.92713e+11
222.66,3.31789e+11,1.11904e+10,2.0322,0.1052,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.00605e+12
239.46,3.34583e+11,9.5979e+09,1.9349,0.0859,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,9.81968e+11
258.28,3.01192e+11,1.02533e+10,1.7661,0.0965,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,8.33127e+11
276.87,2.37637e+11,9.36952e+09,1.8484,0.1147,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,6.76885e+11
295.88,2.11393e+11,9.15926e+09,2.1158,0.1407,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,6.58658e+11
316.62,1.6015e+11,8.20689e+09,1.7196,0.1411,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.35544e+11
337.82,1.40065e+11,8.83148e+09,2.0576,0.201,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.28263e+11
359.22,1.16765e+11,7.97866e+09,2.0125,0.2142,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.51755e+11
382.06,1.33372e+11,7.97702e+09,2.5294,0.2354,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,4.70723e+11
407.56,9.80668e+10,7.89862e+09,2.1572,0.2632,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.09617e+11
432.79,9.95663e+10,8.46767e+09,2.5266,0.3218,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.51131e+11
458.95,9.3003e+10,8.7811e+09,2.5726,0.3632,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,3.32263e+11
486.6,5.41042e+10,9.16496e+09,1.0882,0.3567,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.1298e+11
514.41,4.67302e+10,9.5709e+09,0.7665,0.3647,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,8.25489e+10
544.97,6.24838e+10,1.0117e+10,2.489,0.6082,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2.18006e+11
575.1,6.75418e+10,1.15712e+10,3.4015,0.8719,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2.97285e+11
606.61,3.70617e+10,1.20006e+10,1.2046,0.7323,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,8.17062e+10
639.45,4.3661e+10,1.23588e+10,2.7701,1.1795,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.64606e+11
672.19,4.87633e+10,1.23856e+10,2.5041,0.971,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.70871e+11
706.95,1.02368e+11,2.36121e+10,1.6534,0.6019,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2.71623e+11
741.75,6.6932e+10,1.2333e+10,3.0207,0.6459,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,2.69113e+11
764.02,9.9368e+10,3.13152e+09,10.8815,0.2911,1.5047e+09,359.45,30,2017-09-06 13:01:58.800,1.18064e+12
76.61,8.41896e+09,8.41207e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.68379e+10
83.42,5.22719e+10,7.7498e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.04544e+11
87.47,5.41519e+10,1.24004e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.08304e+11
92.67,8.78254e+10,8.52815e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.75651e+11
98.06,1.20254e+11,1.59284e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.40508e+11
101.59,1.43699e+11,2.26729e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.87398e+11
106.99,1.53879e+11,1.79432e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.07758e+11
113.94,1.50722e+11,1.84133e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.01444e+11
120.94,1.3098e+11,5.00282e+09,0.7655,0.0694,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.31245e+11
128.11,1.43779e+11,5.49081e+09,0.9203,0.0746,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.76099e+11
135.14,1.34724e+11,5.42648e+09,0.7337,0.0712,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.33571e+11
144.4,1.52573e+11,5.783e+09,1.0487,0.0797,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.12576e+11
155.06,1.88771e+11,7.52147e+09,1.4425,0.101,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,4.61073e+11
166.08,1.85753e+11,7.99166e+09,1.3709,0.107,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,4.40402e+11
178.74,2.25167e+11,8.69959e+09,1.436,0.0965,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,5.48507e+11
193.54,2.75536e+11,9.84522e+09,1.6555,0.0972,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,7.31686e+11
207.95,3.47518e+11,1.062e+10,2.1712,0.1021,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.10205e+12
222.61,3.07299e+11,1.06588e+10,1.7463,0.0973,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,8.43935e+11
239.62,3.19826e+11,9.60309e+09,2.1244,0.0976,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,9.99264e+11
258.35,2.9268e+11,9.86162e+09,1.902,0.1,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,8.49357e+11
277.09,2.43067e+11,9.37189e+09,2.0185,0.1201,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,7.33698e+11
295.73,1.86783e+11,9.07587e+09,1.9298,0.1478,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,5.47237e+11
317.08,1.51927e+11,8.01522e+09,1.7188,0.1461,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,4.13059e+11
337.77,1.13256e+11,8.38561e+09,1.4636,0.1795,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.79017e+11
359.04,1.31381e+11,7.81426e+09,2.5187,0.2202,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,4.6229e+11
382.36,8.41704e+10,7.07655e+09,1.4172,0.207,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.03457e+11
407.77,8.8176e+10,7.14473e+09,1.9979,0.257,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.64343e+11
432.94,1.0312e+11,8.35046e+09,2.8891,0.3471,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,4.01044e+11
458.75,9.75576e+10,8.16952e+09,2.8739,0.3545,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.77928e+11
486.64,7.30555e+10,8.53969e+09,2.3103,0.4147,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.41836e+11
514.85,8.22867e+10,9.6572e+09,2.781,0.4925,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.11126e+11
545.07,6.70198e+10,1.03109e+10,1.8929,0.4572,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.93882e+11
575.5,6.65707e+10,1.04057e+10,3.152,0.7332,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.76402e+11
606,4.63171e+10,1.07616e+10,1.9938,0.738,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.38664e+11
639.3,7.88134e+09,1.80042e+09,0.01,0.01,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,7.96015e+09
673.1,5.62123e+10,1.41102e+10,1.8664,0.7413,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.61127e+11
706.77,6.29999e+10,1.58358e+10,4.6877,1.8342,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,3.58325e+11
742.55,8.4063e+09,5.63569e+09,0.2473,0.6517,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,1.04852e+10
764.01,4.68141e+10,4.54231e+09,4.0074,0.3946,1.5047e+09,359.45,30,2017-09-06 13:03:00.000,2.34417e+11
77,2.79505e+10,6.93401e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,5.5901e+10
82.27,4.05199e+10,3.99679e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,8.10398e+10
87.47,5.36727e+10,1.75407e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,1.07345e+11
92.66,8.56128e+10,9.0283e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,1.71226e+11
98.07,1.17223e+11,1.62614e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.34446e+11
101.62,1.49092e+11,2.23571e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.98184e+11
106.99,1.5825e+11,1.65562e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.165e+11
114,1.53814e+11,1.85495e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.07628e+11
120.98,1.41008e+11,4.81893e+09,0.7747,0.0623,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.50247e+11
128.14,1.45446e+11,5.30743e+09,1.04,0.0758,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.9671e+11
135.11,1.52471e+11,5.84367e+09,1.022,0.0801,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.08296e+11
144.31,1.33454e+11,5.57966e+09,0.7962,0.0768,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.3971e+11
155.39,1.61151e+11,7.20024e+09,1.1244,0.098,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.42349e+11
166.06,1.91721e+11,8.25569e+09,1.3015,0.1028,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,4.41246e+11
178.79,2.39431e+11,8.56336e+09,1.4707,0.0908,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,5.91562e+11
193.4,2.57882e+11,9.54888e+09,1.5265,0.0964,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,6.51539e+11
208.04,3.09814e+11,1.00847e+10,1.9058,0.0981,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,9.00258e+11
222.88,3.05934e+11,1.04513e+10,2.0675,0.1098,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,9.38453e+11
239.66,3.23946e+11,9.05885e+09,1.8922,0.0838,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,9.36917e+11
258.05,2.86121e+11,9.05719e+09,1.8804,0.0933,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,8.24143e+11
276.94,2.17309e+11,9.05387e+09,1.801,0.1194,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,6.08683e+11
295.94,1.89952e+11,8.84303e+09,1.9224,0.1405,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,5.55116e+11
317.03,1.67551e+11,7.80359e+09,1.8599,0.1374,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,4.79179e+11
337.81,1.13884e+11,8.21849e+09,1.7023,0.1996,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.07749e+11
359.16,1.08545e+11,7.07026e+09,1.887,0.1946,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.13369e+11
382.05,9.43863e+10,6.82773e+09,1.8574,0.2157,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.69699e+11
407.5,9.68314e+10,7.27612e+09,2.4042,0.269,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.29633e+11
432.7,9.01235e+10,8.075e+09,2.289,0.3107,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.96416e+11
458.58,1.06843e+11,7.94919e+09,2.9883,0.3382,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,4.26122e+11
486.95,9.95035e+10,9.09706e+09,3.7591,0.509,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,4.73547e+11
514.8,6.48474e+10,9.01851e+09,3.681,0.7976,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,3.03551e+11
545.44,6.40294e+10,9.17989e+09,2.6678,0.5795,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.34847e+11
575.89,6.53401e+10,1.13104e+10,2.6596,0.6937,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.39119e+11
606.67,5.63634e+10,9.8888e+09,3.1309,0.8393,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.32832e+11
639.42,4.22225e+10,1.15031e+10,4.6054,2.0407,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.36674e+11
673.32,4.1311e+10,9.12639e+09,2.3435,0.5634,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,1.38123e+11
706.62,5.92888e+10,1.3835e+10,1.9483,0.6843,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,1.74801e+11
741.34,9.06948e+10,1.5463e+10,5.2736,1.2187,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,5.68983e+11
764.02,2.34419e+10,7.2179e+09,0.01,0.01,1.5047e+09,359.45,30,2017-09-06 13:03:57.600,2.36763e+10
76.99,4.94577e+09,1.5636e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,9.89154e+09
81.53,3.39685e+10,9.25303e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,6.7937e+10
87.59,5.59027e+10,2.12283e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,1.11805e+11
92.34,8.41348e+10,1.07999e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,1.6827e+11
98.01,1.22745e+11,1.6472e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.4549e+11
101.62,1.51382e+11,2.44738e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.02764e+11
106.99,1.52648e+11,1.94598e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.05296e+11
113.99,1.51944e+11,2.01212e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.03888e+11
121.07,1.43496e+11,5.45081e+09,0.8147,0.0709,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.60402e+11
128.13,1.41656e+11,5.7009e+09,0.9551,0.0801,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.76952e+11
135.35,1.48176e+11,6.70258e+09,1.0482,0.0945,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.03494e+11
144.25,1.42035e+11,5.88472e+09,0.9233,0.0805,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.73176e+11
155.19,1.55261e+11,7.07904e+09,1.0339,0.0961,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.15785e+11
165.99,1.85379e+11,8.46526e+09,1.2309,0.105,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,4.13562e+11
178.69,2.34343e+11,8.62289e+09,1.554,0.0981,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,5.98512e+11
193.35,2.69366e+11,9.87315e+09,1.8342,0.1084,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,7.63437e+11
207.92,3.06665e+11,1.05525e+10,1.6449,0.0935,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,8.11098e+11
222.86,3.14762e+11,1.04991e+10,2.0449,0.1051,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,9.58419e+11
239.55,3.14647e+11,9.65525e+09,1.7739,0.086,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,8.72799e+11
258.04,2.64556e+11,9.19428e+09,1.8342,0.1009,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,7.49805e+11
276.9,2.26753e+11,9.30866e+09,1.8782,0.12,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,6.5264e+11
296.01,1.99775e+11,8.94432e+09,1.7543,0.1254,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,5.5024e+11
317,1.72341e+11,7.65044e+09,1.9958,0.1381,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,5.16299e+11
337.9,1.10869e+11,8.38923e+09,1.8609,0.2214,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.17185e+11
359.29,1.13144e+11,7.4477e+09,1.9834,0.2009,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.37554e+11
382.14,1.0978e+11,7.61918e+09,2.3359,0.2417,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.66215e+11
407.61,1.02946e+11,7.02739e+09,2.9396,0.3014,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,4.05566e+11
433.17,8.47119e+10,8.055e+09,1.8247,0.2757,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.39286e+11
458.11,9.99016e+10,8.17181e+09,2.5341,0.3157,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.53062e+11
486.8,9.23131e+10,8.47944e+09,3.1184,0.4258,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.80182e+11
514.53,6.65153e+10,9.15311e+09,2.1804,0.4677,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.11545e+11
545.14,6.08991e+10,8.07313e+09,2.475,0.433,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.11624e+11
575.2,7.11897e+10,1.17681e+10,1.6655,0.4569,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,1.89756e+11
606.3,6.61948e+10,1.14873e+10,3.2338,0.8441,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.80256e+11
639.28,2.96424e+10,1.07069e+10,1.2124,0.8246,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,6.55808e+10
673.45,4.65295e+10,4.30089e+09,6.0888,0.5003,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,3.29838e+11
705.68,3.97146e+10,2.5775e+10,9.2387,4.5978,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,4.06626e+11
742.02,5.09083e+10,1.59888e+09,3.8932,0.1214,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,2.49104e+11
764.01,1.32994e+11,1.2834e+10,4.8328,0.4466,1.5047e+09,359.45,30,2017-09-06 13:04:58.800,7.75727e+11
76.68,1.1785e+10,1.16821e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.357e+10
83.4,1.96807e+10,6.20363e+07,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.93614e+10
87.42,5.59365e+10,1.97933e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,1.11873e+11
92.69,7.91364e+10,1.00085e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,1.58273e+11
98.01,1.23478e+11,1.67348e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.46956e+11
101.62,1.48971e+11,2.44066e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.97942e+11
106.82,1.50673e+11,1.91346e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.01346e+11
113.95,1.4929e+11,2.20916e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.9858e+11
120.8,1.41688e+11,5.5544e+09,0.8922,0.0753,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.68102e+11
128.11,1.54447e+11,5.49777e+09,1.038,0.0746,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.14763e+11
135.26,1.55394e+11,6.61694e+09,1.1985,0.0953,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.41634e+11
144.4,1.4983e+11,6.12403e+09,1.1309,0.0885,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.19273e+11
155.02,1.79861e+11,7.92136e+09,1.3453,0.1065,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,4.21828e+11
166.13,1.99476e+11,8.93846e+09,1.4769,0.1155,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,4.94082e+11
178.97,2.44227e+11,8.52602e+09,1.5671,0.0945,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,6.26955e+11
193.25,2.84371e+11,1.01029e+10,1.6845,0.098,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,7.63394e+11
208.06,3.0614e+11,1.01186e+10,1.7982,0.0943,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,8.56641e+11
222.76,3.44222e+11,1.11517e+10,1.9715,0.0985,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,1.02286e+12
239.62,3.19557e+11,9.63148e+09,1.7266,0.0838,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,8.71304e+11
258.18,2.75893e+11,9.43636e+09,1.7961,0.0966,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,7.71424e+11
277.27,2.38431e+11,9.24606e+09,2.0659,0.1221,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,7.31006e+11
296.13,1.75086e+11,8.94172e+09,1.9755,0.1566,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,5.20968e+11
317.14,1.38807e+11,7.28415e+09,1.7426,0.1491,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.80692e+11
337.82,1.18679e+11,8.30708e+09,1.9439,0.2116,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.49379e+11
359.17,1.15269e+11,7.33186e+09,2.4329,0.2317,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.95707e+11
382.1,1.01356e+11,7.64764e+09,2.2475,0.2546,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.29154e+11
407.59,9.39137e+10,7.19466e+09,2.295,0.2665,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.09446e+11
432.96,1.06304e+11,8.02531e+09,2.515,0.2866,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.73659e+11
459.04,7.73156e+10,8.53716e+09,2.1772,0.3596,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.45647e+11
486.77,8.62163e+10,8.70112e+09,3.3842,0.5075,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.7799e+11
514.8,6.73338e+10,8.95007e+09,2.4827,0.5017,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.34503e+11
545.07,7.61259e+10,9.06242e+09,3.3291,0.5921,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.29557e+11
575.98,2.76654e+10,5.48503e+09,0.01,0.01,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,2.79421e+10
605.92,3.03737e+10,9.59092e+09,2.4941,1.2316,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,1.06129e+11
639.55,4.61862e+10,1.239e+10,0.9285,0.5301,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,8.90701e+10
673.16,4.6656e+10,4.299e+09,6.0317,0.5286,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,3.28071e+11
707.08,3.47119e+10,1.22959e+10,1.4232,0.7915,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,8.41139e+10
740.51,2.66081e+08,8.41417e+06,1.984,0.0627,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,7.93986e+08
764.03,7.76281e+10,7.61734e+09,10.5544,0.8969,1.5047e+09,359.45,30,2017-09-06 13:06:00.000,8.96946e+11
77.38,4.96956e+10,1.57054e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,9.93912e+10
82.2,4.50153e+10,4.22215e+08,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,9.00306e+10
87.42,5.62466e+10,2.42965e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,1.12493e+11
93.53,8.69637e+10,1.25881e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,1.73927e+11
98.1,1.14732e+11,1.67272e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,2.29464e+11
101.58,1.48094e+11,2.19073e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,2.96188e+11
106.83,1.5396e+11,1.92002e+09,1,0,1.5047e+09,359.45,30,2017-09-06 13:06:57.600,3.0792e+11
