Alt,Ne,Time
202.2724609375,43337730633.14285,2017-09-06 22:40:58.803679
202.2724609375,44401957741.71429,2017-09-06 22:42:00.003749
202.2724609375,40177323446.85715,2017-09-06 22:42:57.603668
202.2724609375,33899508297.14286,2017-09-06 22:43:58.803638
202.2724609375,29644216320.0,2017-09-06 22:45:00.003668
202.2724609375,27418271451.428566,2017-09-06 22:45:57.603627
202.2724609375,27726955373.714283,2017-09-06 22:46:58.803627
202.2724609375,28215602322.285713,2017-09-06 22:48:00.003637
202.2724609375,28499886372.571426,2017-09-06 22:48:57.603606
202.2724609375,28427625033.142853,2017-09-06 22:49:58.803606
202.2724609375,27908642816.0,2017-09-06 22:51:00.003747
202.2724609375,26937862436.571426,2017-09-06 22:51:57.603656
202.2724609375,25535347273.142857,2017-09-06 22:52:58.803646
202.2724609375,25876913883.42857,2017-09-06 22:54:00.003726
202.2724609375,26117795840.0,2017-09-06 22:54:57.603625
202.2724609375,27843263341.714287,2017-09-06 22:55:58.803625
202.2724609375,29950398171.428566,2017-09-06 22:57:00.003645
202.2724609375,33398779318.857143,2017-09-06 22:57:57.603614
202.2724609375,33630903149.714287,2017-09-06 22:58:58.803624
202.2724609375,33788689261.714287,2017-09-06 23:00:00.003644
202.2724609375,31939307519.999996,2017-09-06 23:00:57.603614
202.2724609375,30303139254.85714,2017-09-06 23:01:58.803614
202.2724609375,25284259693.714287,2017-09-06 23:03:00.003644
202.2724609375,23172518326.857143,2017-09-06 23:03:57.603643
202.2724609375,19931211922.285713,2017-09-06 23:04:58.803613
202.2724609375,19282229833.142857,2017-09-06 23:06:00.003653
202.2724609375,18331849727.999996,2017-09-06 23:06:57.603622
202.2724609375,18654571812.571426,2017-09-06 23:07:58.803622
202.2724609375,18155591533.714287,2017-09-06 23:09:00.003894
202.2724609375,21318405851.42857,2017-09-06 23:09:57.603783
202.2724609375,25719240118.85714,2017-09-06 23:10:58.803803
202.2724609375,27165815954.285713,2017-09-06 23:12:00.003793
202.2724609375,27461458358.85714,2017-09-06 23:12:57.603772
202.2724609375,29218248118.857143,2017-09-06 23:13:58.803762
202.2724609375,30920279186.285713,2017-09-06 23:15:00.003862
202.2724609375,39437911186.28571,2017-09-06 23:15:57.603761
202.2724609375,45183433289.14285,2017-09-06 23:16:58.803751
202.2724609375,45197490761.14285,2017-09-06 23:18:00.003761
202.2724609375,48540281124.57143,2017-09-06 23:18:57.603740
202.2724609375,55418920960.0,2017-09-06 23:19:58.803730
202.2724609375,64540164681.14286,2017-09-06 23:21:00.003781
202.2724609375,69638616795.42857,2017-09-06 23:21:57.603730
202.2724609375,69335389915.42857,2017-09-06 23:22:58.803720
202.2724609375,68765895533.71428,2017-09-06 23:24:00.003800
202.2724609375,73650513627.42856,2017-09-06 23:24:57.603699
202.2724609375,76704119076.57143,2017-09-06 23:25:58.803689
202.2724609375,78318157238.85715,2017-09-06 23:27:00.003789
202.2724609375,74179641929.14285,2017-09-06 23:27:57.603688
202.2724609375,71833720539.42856,2017-09-06 23:28:58.803738
202.2724609375,66568117101.71428,2017-09-06 23:30:00.003708
202.2724609375,64804468443.42856,2017-09-06 23:30:57.603657
202.2724609375,57030461147.428566,2017-09-06 23:31:58.803687
202.2724609375,49611106011.428566,2017-09-06 23:33:00.003677
202.2724609375,45223885092.57143,2017-09-06 23:33:57.603647
202.2724609375,41067266925.71428,2017-09-06 23:34:58.803687
202.2724609375,38692640767.99999,2017-09-06 23:36:00.003737
202.2724609375,38250271012.57142,2017-09-06 23:36:57.603656
202.2724609375,35684994779.42857,2017-09-06 23:37:58.803676
202.2724609375,36057596781.71429,2017-09-06 23:39:00.003716
202.2724609375,36928083675.428566,2017-09-06 23:39:57.603706
202.2724609375,36138491904.0,2017-09-06 23:40:58.803756
202.2724609375,36207781010.28571,2017-09-06 23:42:00.003816
202.2724609375,33278498816.000004,2017-09-06 23:42:57.603755
202.2724609375,32228170020.57143,2017-09-06 23:43:58.803815
202.2724609375,31525928667.428574,2017-09-06 23:45:00.003926
202.2724609375,29510772443.428574,2017-09-06 23:45:57.603855
202.2724609375,29647987273.14286,2017-09-06 23:46:58.803895
202.2724609375,29632251611.428574,2017-09-06 23:48:00.003996
202.2724609375,31988298020.57143,2017-09-06 23:48:57.603965
202.2724609375,34447479369.14286,2017-09-06 23:49:58.803985
202.2724609375,39331066733.71428,2017-09-06 23:51:00.004136
202.2724609375,42581084452.57143,2017-09-06 23:51:57.604055
202.2724609375,44497117476.57143,2017-09-06 23:52:58.804105
202.2724609375,46550090898.28571,2017-09-06 23:54:00.004105
202.2724609375,47899269997.71429,2017-09-06 23:54:57.604145
202.2724609375,52096314221.71428,2017-09-06 23:55:58.804135
202.2724609375,54795485183.99999,2017-09-06 23:57:00.004195
202.2724609375,45985567305.14285,2017-09-06 23:57:57.604184
202.2724609375,38111565531.428566,2017-09-06 23:58:58.804134
202.2724609375,32877006262.85714,2017-09-07 00:00:00.004255
