Alt,Ne,Time
101.55322265625,78274398500.57141,2017-09-06 11:18:00.003832
101.55322265625,79284572745.14285,2017-09-06 11:18:57.603771
101.55322265625,80823252699.42857,2017-09-06 11:19:58.803771
101.55322265625,81629523382.85713,2017-09-06 11:21:00.003811
101.55322265625,82873551140.57141,2017-09-06 11:21:57.603850
101.55322265625,84315474212.57143,2017-09-06 11:22:58.803780
101.55322265625,84987531849.14285,2017-09-06 11:24:00.003840
101.55322265625,85737019099.42856,2017-09-06 11:25:58.803830
101.55322265625,85188577572.57143,2017-09-06 11:27:00.003850
101.55322265625,85413631707.42856,2017-09-06 11:28:58.803769
101.55322265625,86103561947.42856,2017-09-06 11:30:00.003799
101.55322265625,86035424402.2857,2017-09-06 11:33:00.003798
101.55322265625,86142232868.57143,2017-09-06 11:33:57.603797
101.55322265625,86161775469.7143,2017-09-06 11:34:58.803817
101.55322265625,86477448338.2857,2017-09-06 11:36:00.003787
101.55322265625,87232256877.71428,2017-09-06 11:36:57.603777
101.55322265625,87416523044.57143,2017-09-06 11:37:58.803777
101.55322265625,86909533037.7143,2017-09-06 11:39:00.003777
101.55322265625,88235938377.14284,2017-09-06 11:39:57.603776
101.55322265625,88706643675.42856,2017-09-06 11:40:58.803776
101.55322265625,87902392905.14285,2017-09-06 11:42:00.003776
101.55322265625,87744760100.57141,2017-09-06 11:42:57.603795
101.55322265625,86472629101.71428,2017-09-06 11:43:58.803775
101.55322265625,86802901284.57143,2017-09-06 11:45:00.003815
101.55322265625,85836853833.14285,2017-09-06 11:45:57.603765
101.55322265625,83573543497.14285,2017-09-06 11:46:58.803775
101.55322265625,81230127104.0,2017-09-06 11:48:00.003825
101.55322265625,80368322852.57141,2017-09-06 11:48:57.603764
101.55322265625,84372813531.42857,2017-09-06 11:49:58.803784
101.55322265625,83268723858.28572,2017-09-06 11:51:00.003764
101.55322265625,81130206939.42857,2017-09-06 11:51:57.603743
101.55322265625,81333835483.42857,2017-09-06 11:52:58.803763
101.55322265625,88233536950.85713,2017-09-06 11:54:00.003763
